,User,REGISTERED_TIME,LAST_SEEN_TIME,FINGERPRINT,AVG_RATING,Total_RATING
212,knokturnl                       ,"Sep 3, 2012","Oct 1, 2013",1508E532D805191DF0A6CB919AB5EAC2F5774CE6,1.9,23
213,aegis                           ,"Nov 23, 2012","Mar 28, 2016",CA8A03F12AB5869ECDA860564C6F67D47AD792DF,1.7,29
214,gekz                            ,"Apr 16, 2011","Jun 26, 2014",9D0AD237F45632C560DAD39B57218A69182821E6,2.5,15
215,lulzplzkthx                     ,"Apr 18, 2011","Jan 7, 2014",74E0331117FCB721C125C43019BEAD946ED2DEE5,2.2,18
216,namegduf                        ,"May 20, 2011","May 9, 2013",190F0F21A858041B51185139E1BB7ABA77AFF139,1.3,29
217,mrkent                          ,"Oct 5, 2011","Feb 27, 2014",D35A0EA882A2200481153CF82C1CE0CD48FE8D2B,1.5,25
218,bitcoinsinberlin                ,"Aug 10, 2012","Feb 11, 2013",BFFEE01B9D5D61ADAB125A213BCABFBEBA1BC328,3.1,12
219,beeteecee                       ,"Oct 30, 2012","Sep 5, 2013",959950616B98D5578CC5278720F8EF76799F3D8D,4.6,8
220,gasteve                         ,"Mar 7, 2011","Aug 19, 2012",ABC6C11BBF759E2BFC6AB3E07B9640B2CAC0C158,2.1,17
221,chinu                           ,"Apr 6, 2011","Sep 15, 2011",C2B70F6AA3ACA9914797D5EA74249A3268117F71,1.8,20
222,madsweeney                      ,"May 8, 2011","Aug 12, 2013",ED0F3ADB6F4E90B96244A3DCB798A5A5910D04B9,2.1,18
223,michaelnighttime                ,"May 18, 2011","Jan 1, 2011",62B798BF57712C92BA3FD78047CA0AF03773037E,1.5,32
224,dionyziz                        ,"Jun 6, 2011","Mar 20, 2014",45DC00AEFDDF5D5CB988EC862DA450F3AFB046C7,3.3,11
225,beethoven8201                   ,"Dec 10, 2012","Aug 11, 2014",1047F62C5B5D0A8E0FB429E312DA5065B956E058,2.4,15
226,dparrish                        ,"Oct 3, 2012","Nov 27, 2013",F66888AC82322030AF6E7D5DDEDEDCC34FAEE50C,1.8,20
227,likwidtek                       ,"Apr 9, 2013","Aug 20, 2013",A38CF03417C6A832DF4E7E6196364E70D0EC3D06,2.3,16
228,longtimenosee                   ,"Jun 26, 2011","Jan 1, 2011",595526E5A60F9A0A287EE72B16ED977CE3052BC1,2.4,15
229,bigpiggy01mining                ,"Nov 7, 2011","May 30, 2012",17B9AE6E7991F3A3AFA3EAEC2B96102AA58DBA1C,2.4,14
230,hanbot                          ,"Dec 11, 2013","Mar 21, 2016",EA0FAD90985B3025576A5061454B0FC0BC07B87E,2.1,17
231,pierre_rochard                  ,"May 28, 2014","Jan 26, 2016",3861EADB8E3A62CFD751E70BE416CE33F64FCA5E,2.7,15
232,da2ce7                          ,"Mar 6, 2011","May 14, 2014",D1BE9764E767FC8FF0DD8FE3049F1C3033B5E7D6,2.8,12
233,divergenta                      ,"Apr 12, 2011","Jun 6, 2012",E15DC4C8CFD2CC807FDC436F9B7ECFBC0884A65F,1.9,17
234,lachesis                        ,"Apr 12, 2011","Jun 16, 2014",9E15397E4D537E3A3A238F87E620C8A74BAF5D09,1.6,21
235,yang                            ,"May 2, 2011","Aug 12, 2015",77C5156E29A4EB6C1C4A5EBA414A29F500E80E86,1.9,17
236,overquantum                     ,"May 15, 2011","Dec 12, 2012",FE062FB6A6C4ADDEE14B4590B20E3380067B381A,2.9,18
237,stanleybeale                    ,"Jun 4, 2011","Jan 1, 2011",321DA7BB88F58E21B48097DB0200D5ECB46D1E00,3.7,9
238,gwern                           ,"Jul 18, 2012","Aug 29, 2014",85F99FDE8F20898F59BCDF32BE90E8E4F7E5D682,1.4,24
239,scrat                           ,"Dec 30, 2012","Feb 24, 2014",457405953F36448B7AC91A5C85FC850EDF0A28FB,1.9,18
240,allkindsofshit                  ,"Jan 18, 2013","Oct 21, 2013",D1192E26E02CE42BEE7D246D6C793B602818839B,6.6,5
241,aaron_tangcryp                  ,"Jan 21, 2013","May 2, 2013",8C30756900FF62C9711BA2EC4BF42DAA143335A9,2.1,35
242,jason                           ,"Mar 20, 2013","Jan 3, 2015",81B8427EF1C9286AB9B454C66DAE91B926DF5E49,2.1,25
243,felipelalli                     ,"May 1, 2013","Jul 8, 2016",9E08524833CB3038FDE385C54C0AFCCFED5CDE14,3,11
244,denario                         ,"May 4, 2013","Oct 6, 2014",A87832BB325A69A1A490DB3E94436CF493302382,1.9,18
245,alpha|fwz                       ,"Jun 5, 2013","Aug 5, 2013",247B09F9D2444F401EF06682814E8E807F7FAC3D,2.3,15
246,chmod755                        ,"Mar 9, 2011","Dec 29, 2014",7E3C1942B707748DC5C90CECBD08F27B073CEAF3,1.9,28
247,lobsterman                      ,"Mar 21, 2011","Jan 1, 2015",0442A46447C29A09EC64E3FAF6D9A6D6A47F1368,2.1,15
248,xelister                        ,"Apr 5, 2011","Sep 14, 2011",EA45F028BACAD831043803D2D36FC0FA33273BCF,2,16
249,ottodv                          ,"Apr 19, 2011","Nov 17, 2014",C22C4F086BA63ADE5FE4849623BAD351C916B67D,1.5,21
250,eremes                          ,"Jun 3, 2011","Sep 19, 2014",1F38A28E87C282B5570AE650A5FDF55C3CE2D783,1.7,19
251,lonestarbitcoinexchange         ,"Jun 11, 2011","Jan 1, 2011",F49087FFD0902E0EF74336A1516CE18C6D9F23B6,2.7,12
252,captainddl                      ,"Jul 20, 2011","Apr 17, 2012",E871283E98D9C5F66986DF6C4687F4026A87FD68,1.5,34
253,nmat                            ,"Nov 8, 2011","Oct 9, 2013",E1E465740DC596C629CE75B0F0ABE49EF575E4C5,1.7,30
254,amazingrando                    ,"Jan 7, 2012","Jun 8, 2012",BFA2C61FCF527D15AF2D1371A1F21722240646CE,3.7,14
255,andrewnth                       ,"Mar 23, 2012","May 28, 2013",CC3E3875ED221C2F5343C0FA01EB4DAC6836A686,1.4,24
256,samoi                           ,"Mar 26, 2012","Sep 1, 2014",B46D6A4F546104929BDF7ACFCFA02732286A23C6,1.3,24
257,newar                           ,"Jun 4, 2012","Oct 27, 2014",2BD5B97BA44148998ED24C181DC91318EE785FDE,1.2,26
258,themicp                         ,"Aug 1, 2012","Aug 1, 2012",57941FB5A7E4D3F44060A3018B75DFAF8C96D70E,8,4
259,kosovar                         ,"Mar 30, 2013","Dec 25, 2014",5CABE9E7E4002417528E10BAAAEF525CEBF9F9C5,2.1,15
260,chetty                          ,"Apr 29, 2013","Sep 13, 2015",AE3A51FA6C038A5B4D3FE80FBD7C5558DD9EFA14,2.9,11
261,pete_dushenski                  ,"Feb 26, 2014","Mar 25, 2016",E6625CC14638C4CA404694E9165749929F9A6BDD,1.8,24
262,rmunroe                         ,"May 12, 2011","Sep 4, 2012",FE2C5C6C7181F64E92C5794083FDB80F4810276B,3.1,10
263,jine                            ,"Jun 3, 2011","Feb 12, 2014",03482206C0D71A94A0E303C25500CE1E2AC9B78F,1.7,18
264,matokira                        ,"Jun 13, 2011","Jul 27, 2012",F04293D5D2E4CFC26EC48C612AA92F7BC08192A5,2.5,13
265,unoe227                         ,"Feb 23, 2012","Jan 30, 2014",3ADDBA6607C672B34169BAD0BF3AE0D17B60E014,1.7,18
266,bdk_kluge                       ,"May 5, 2012","Sep 18, 2012",91E5D68C32E13361245F5783147A3AFD71984B49,4.6,11
267,evoorhees                       ,"Aug 18, 2012","Aug 18, 2012",91A1C2DC46AF4B744EF9E0250272EF6FD370840C,2.2,15
268,nubbins`                        ,"Jul 16, 2013","Jun 18, 2016",5015BD3D0AE659C8B8632F31CF2950F23C844002,1.7,32
269,bluematt                        ,"Mar 6, 2011","Mar 15, 2012",0A82509767C7D4A5D14DA2301AE1D35043E08E54,2.6,13
270,llama                           ,"Mar 23, 2011","Nov 13, 2011",88041D29773B66A96899336358FC7C34CD9E8B79,2.5,12
271,necrodearia                     ,"Mar 28, 2011","Dec 8, 2011",879AAA2FEB4083DCC8086D7CE747B0F2FEBCBE6D,6,5
272,vragnaroda                      ,"Apr 20, 2011","Jun 26, 2012",394512AECFD3673C7EE829AEB594FD658613B519,2.9,34
273,furao                           ,"Apr 20, 2011","Jan 1, 2011",D43CFCB31820CDDA2FE5447D436880B44AB92BBE,3.3,9
274,netxshare                       ,"May 2, 2011","May 19, 2012",8D4905761909CED512BA374586522E02E9A5A9B1,2.1,14
275,btctrader                       ,"Jun 8, 2011","Jan 1, 2011",4C51C520707B28F87F0E93BAC2145B3D43A57135,2.3,13
276,asoltys                         ,"Aug 30, 2011","Apr 4, 2013",EDAC6CF3B91AC3AAC0F786E8A1027FED85A5CED3,4.3,7
277,mcorlett                        ,"Dec 18, 2011","Jul 14, 2012",CA2F1564C5EA51AB1703F76BA5247E64527EED17,1.4,23
278,gladamas                        ,"Jul 18, 2012","Dec 31, 2014",9035886152CECA2F647F25E6F219D5BB3C467E12,1.8,17
279,grapevine                       ,"Nov 15, 2012","Oct 11, 2014",7BD484EC1595C19814D6C15869382CD941824F19,1.4,21
280,grady2000                       ,"May 30, 2011","Jan 1, 2011",9770C476BEE5C1BDE30B8E92CF479D91F0D28EBE,4.3,9
281,rusty                           ,"Jun 2, 2011","Nov 11, 2013",4FF648DB0C8C1CDA0B972272485ABBB1E5BCBA75,3.2,9
282,fizzisist                       ,"Jun 13, 2011","Feb 26, 2013",9E14D3E39CE238D3DD965C9D10023B63A87BB8DF,1.7,18
283,bitsmith                        ,"May 18, 2012","Nov 28, 2012",1DBD442C9B5566D577D745C61A084C8F3FA27D09,3.5,14
284,vite                            ,"Jun 4, 2012","Sep 25, 2014",5A1B3458C56A6F03ED6327E823F0DD1989AAC87E,2.2,13
285,shrugged                        ,"Oct 25, 2012","Aug 23, 2013",58D4AD710D200D297C6BCD8CE5C641956D1067DE,2.2,17
286,rozal                           ,"Jan 17, 2013","Jan 2, 2015",D80FB0CF5F65CDC0EC40AF051C6C480917AD74D9,2,36
287,thickasthieves                  ,"Mar 2, 2013","Nov 3, 2014",D649FD3B664A6BCF801D727EB28732FE807495EC,1.8,17
288,alecpap                         ,"Mar 27, 2013","Dec 30, 2014",4C6F0B10D03BF502D8C05438199F8DF5B05B2498,1.7,17
289,broz                            ,"Apr 11, 2013","Nov 3, 2014",6A6252064032F7FFC30DAB4954B831B55B504460,1.3,23
290,cryptonight                     ,"Jun 25, 2013","Dec 14, 2014",0B3094162FCECDB4ABD0F59076E111ACAC9C9756,2.2,13
291,tking0036                       ,"Jul 10, 2013","Jan 3, 2015",61B284B1938F221EA41B9E292E80DB28867F3E00,1.5,21
292,ribuck                          ,"May 1, 2011","Jun 24, 2012",F2944661DFA42618612BEF42D7C947A480FB7EDC,2.2,13
293,bitcoinmarket24                 ,"Dec 22, 2011","Jan 28, 2012",3B2BE59F1D817D2ECEAF97749AA4E89EFF2AFBF7,6.8,5
294,serp                            ,"Jul 14, 2012","Dec 26, 2014",9E8669397CB0CBF84A764D59CD5FFD43D8D578B0,1.1,25
295,senseless                       ,"Oct 10, 2012","Jun 16, 2013",F51BAF64C343F6C9B8065D0DD2E295CCF28A79F2,2.5,19
296,noodles                         ,"Mar 11, 2011","Jan 1, 2011",DBC0997A749AD9FDE11B781801F8845D53F38BD3,3,9
297,bosma                           ,"Mar 23, 2011","Oct 28, 2014",876F8D4F1115A0CA0C5B111163C14C5B9FDE7377,1.9,14
298,diki                            ,"May 2, 2011","Mar 30, 2014",AB8051826321AC8953DFDB274ADE8A44D3428CCE,1.7,16
299,snowing                         ,"Jun 5, 2011","Oct 5, 2011",71139F29C45455F93BAA9392280E64DD2A8193DF,2.5,11
300,rix2000                         ,"Jun 5, 2011","Jul 21, 2014",6969DCBFA375AE5D0D138F589F31802C79642F25,3,9
301,coblee                          ,"Jun 11, 2011","Aug 20, 2014",1A2511E978239E491A096D0A828AC1F94EF26053,3.2,11
302,pronouns                        ,"Jun 11, 2011","Jan 1, 2011",A182474FD2D9123241CDAEFEE83465AD643A089B,2.5,13
303,brendio                         ,"Aug 16, 2011","Oct 8, 2012",AC6F922F6737485C31BE1AC7B943789241C3973E,1.8,16
304,chex                            ,"Oct 29, 2011","Nov 16, 2014",D03FFFD604D7F19E38E53DC31B3106CB54BCD168,1.7,16
305,sic_nic                         ,"May 31, 2012","May 7, 2014",58FEFF57B2813C2E289F51205D1F779218712D4B,2.1,13
306,thestringpuller                 ,"Oct 9, 2012","Nov 30, 2016",6ACE36E786F39A4ADC4506DE0FF2943DA179E169,1.9,17
307,igorhvr                         ,"Apr 8, 2013","Mar 29, 2014",3ABD820B16ED47BC28E3704BA297DDC171A33107,3.9,7
308,donta                           ,"Apr 20, 2013","Jul 16, 2014",00CA9589C60CDE73EF07F0E93E5DB0F3ABD97742,2.5,11
309,trustedcoinhu                   ,"Jul 8, 2013","Feb 3, 2014",ABD9951F3EDD67A0E739A832D3FFEC94A157D601,1.3,23
310,chalupasupreme                  ,"Aug 23, 2013","Mar 20, 2014",69F6CA10EFA97EFCAA98AAFC284534C12EDE6262,2.5,11
311,trinque                         ,"Jun 16, 2014","Mar 23, 2016",FC66C0C5D98C42A1D4A98B6B42F9985AFAB953C4,1.9,15
312,gusti                           ,"Apr 2, 2011","Jan 1, 2011",C1078D61E20E8117E3A75812A52DF4FD72D7354A,2.2,12
313,doomdumas                       ,"Apr 23, 2011","May 6, 2013",32E6EE27057B7BAB21D0A72765E777EEA4F43CE1,2.6,10
314,errydayimgenerating             ,"May 8, 2011","Jan 1, 2011",972C38AF1404E354F33FAD031278C1E1B2BAED71,2.6,10
315,bx_                             ,"Jun 17, 2011","Jan 1, 2011",26FF9175F1F0D06E5944C7F26D45BDBAAB8CB6B3,3.7,18
316,dx                              ,"Aug 9, 2011","May 18, 2014",D051D53014BFDE94F8D8E1603F64306D7B46DDB4,1.4,18
317,aakselrod                       ,"Nov 18, 2011","Jul 1, 2012",00F547294CC4556F2A0E4FB88176035CD0543DE9,2.6,10
318,btcbuy                          ,"Dec 5, 2011","Feb 4, 2013",4D55A8C607251F51D6F8E305690A05365B58C50A,2.3,12
319,wizkid057                       ,"Feb 22, 2012","Dec 8, 2013",A134EF06D7223E371ED832492C4C26C542368C4B,1.7,15
320,elmf                            ,"May 3, 2012","Dec 22, 2012",DC36D20BB18B907DFCB5260B68A87712CC918727,1.8,16
321,lewis713                        ,"Aug 5, 2012","Jan 1, 2015",679451F8D1BDFA6983602751E576EC3915C5187D,1.7,15
322,punkman                         ,"Apr 16, 2013","Dec 12, 2016",F28E0095843B91CB22E7D65533588BE08B232B13,1.2,23
323,wolf`                           ,"Jan 24, 2014","Jan 1, 2015",FFFCD56005E8F3C2EBA19E0AF9040F3E22764A2A,1.7,15
324,jscinoz                         ,"Apr 16, 2011","Mar 28, 2014",EF574A09C098980E667AFF3DFD17BB17080D29CF,3.1,8
325,benlake                         ,"May 2, 2011","Jan 1, 2011",945EEB265239CDAA1933A8C89C7C83FB75DA3634,2.2,14
326,obinine                         ,"May 2, 2011","Jan 1, 2011",E9BBD3F0CF13DB6A32A8D9AF78A365423FD1619D,2.1,12
327,gsan                            ,"May 6, 2011","Sep 2, 2013",A0D180F35F45D0A0FBED9CD36E68F80607AF1977,5,5
328,opello                          ,"May 13, 2011","Nov 12, 2014",A1ECF269BFA7E3764F747D97040FEDB1B9A35CF6,1.9,13
329,kcanini                         ,"May 17, 2011","Apr 11, 2013",95E2B7ED2B286A4DC63EEDF153725FFD19895C00,2.1,13
330,bitcashier                      ,"May 18, 2011","Nov 29, 2013",47C35444C48FDF328D2A10D98ED0D82E954339A2,1.4,22
331,fabrizziop                      ,"Jan 3, 2012","Dec 21, 2014",4A9473F846DEE9C93DF20207D5880D1DC7015FAD,2.1,12
332,darsie                          ,"Jun 19, 2012","Jan 3, 2015",E18FBF4D0EE26522E950A06AF732FBF3E4219D48,1.5,17
333,stimu                           ,"Oct 9, 2012","Jan 10, 2013",FA8A36EA18B1678404119512AC5E623066D8E6D6,1.7,16
334,narufgt                         ,"Oct 21, 2012","Nov 23, 2013",0A5C3E73D409D3D7E06F8DF1493703DF4FE2DA85,1.6,17
335,swhitt                          ,"Dec 3, 2012","Feb 27, 2014",5E97A3A7FE09965B08333C970AAA2459DF7F5B73,1.9,13
336,warren                          ,"Jan 27, 2013","Jul 25, 2013",785A304B08C1F291F54F9A686BDDFE8E54A2ACF1,3.1,8
337,tabaza                          ,"Jun 3, 2013","Sep 27, 2013",2C365C7251DA7F2E562A4A38D57D83E6EAD2FB6A,2.8,9
338,bitthebullet                    ,"Jun 25, 2013","Nov 7, 2013",2D5C48BE88CDBDDFA2E8E66A862C9852A1DDD320,1.9,13
339,zedilililil                     ,"Aug 13, 2014","Aug 16, 2014",AECEB9BB30E2A920E2210B8F9BAABEF4DCC920ED,9.2,6
340,datathe1st                      ,"Apr 30, 2011","Jan 1, 2011",59835659A41EF749A4ADA6EBF5ED7CBF29A57666,2,12
341,bitcoinexchange                 ,"May 5, 2011","Sep 17, 2011",4A84831D42F97FDFEF41A1FF895A749B2B74D013,1.7,14
342,artifex                         ,"May 7, 2011","Mar 1, 2014",BBB45AE3C8D4229E5D7BC4E8C854A5ED0183C80F,1.6,15
343,singpolyma                      ,"May 8, 2011","Apr 12, 2013",59E682C3EAF39A210CA73534D11C2911CE519CDE,2.7,9
344,jarpiain                        ,"May 19, 2011","Sep 18, 2011",80B551F1221E90E10F5F908A3BABCF8FDEE3998A,3.4,7
345,mr_fahrenheit                   ,"Jun 6, 2011","Aug 30, 2011",9CD3D20C944241EDC8CEE3EA55DA12240B4D2D4C,2.7,9
346,coolty                          ,"Aug 5, 2011","Sep 16, 2014",A41C44C5732DFFB8AC917BB69AAA0FEB0A8802BF,1.8,13
347,hexu                            ,"Oct 26, 2011","Apr 20, 2012",D391771303648659993F3BC77CFE05BF0D19CE39,1.6,15
348,silvercoin                      ,"Feb 5, 2012","Apr 14, 2013",8570DDF430569AEA50C3A976DA40D1D67939D37E,1.4,18
349,ataranlen                       ,"Mar 31, 2012","Aug 13, 2014",B3F897E22E54890EE6F151B9897106D4F7AD86E9,1.8,13
350,zveda                           ,"Apr 9, 2012","Sep 16, 2014",27C3A39FEB3A557D74DF4594546D10553603B64C,3,8
351,tehzombro                       ,"Apr 28, 2012","Jan 31, 2014",CE228E24730B905793089A7398137F1E5DCADE74,1.5,16
352,caerian                         ,"Jan 17, 2013","Dec 29, 2014",02CA74949AB971816B5099461597E084157EDCEC,1.7,14
353,atlaslgo                        ,"Mar 27, 2011","Jan 1, 2011",38799FACA51CC371B5A45F4DFE82FB64E2EA53E1,1.7,17
354,vandroiy                        ,"Mar 30, 2011","Sep 17, 2012",5BD4BBB2FAABBB6877396A720380BA6269B31D08,4.6,5
355,rasengan                        ,"Apr 30, 2011","Nov 1, 2014",E94973F4AAA3940DCB96C2C6016131BA90E86921,1.9,12
356,instantbtc                      ,"May 12, 2011","Apr 18, 2013",C385C5C830B3E148E7D6B1876043304AB57386D5,1.8,13
357,benehsv                         ,"Jun 1, 2011","Nov 9, 2011",5D8F7F2BFD9C0DA0BFD0325DDECF9F27781BB739,2.5,14
358,rassah                          ,"Jun 3, 2011","Jul 22, 2014",82DA5ABDA5ACF086E9BD4DB569B5F3F75EB6CA48,2.1,12
359,clyx                            ,"Jun 10, 2011","Jan 1, 2011",59D34FDCC93882AFDCC22E21770475B8BA418053,2.1,11
360,bitfoo                          ,"Sep 18, 2011","Nov 11, 2013",FA0EA511671770135ABD3C7E7087E81EDF0E3996,1.3,20
361,andres                          ,"Dec 29, 2011","Sep 15, 2012",530AB1422A8CBCD7224C743EC3DFA10095CB0039,2.3,10
362,fh__                            ,"May 20, 2014","Jun 8, 2014",E360C5CE91754084B4BAA30DD0AF5B05C5D6E651,5.8,4
363,altoz                           ,"Aug 29, 2014","Aug 29, 2014",C1D797BE7D105291228CD70CFAA617E32679E455,5.8,4
364,talktojer                       ,"Mar 28, 2011","Jan 1, 2011",67D1210F5ECE53E8D84282463FB21BADF53FE38B,1.7,13
365,ezl                             ,"Apr 13, 2011","Oct 7, 2011",EF9DFD175A53A1A49F83F63419F4EB379135417C,1.8,12
366,sweeper                         ,"May 20, 2011","Jan 1, 2011",4CEC0E6D7C817F215A1CC51B9D8AF248BBD6E48F,2.4,9
367,_joe                            ,"May 20, 2011","Jan 1, 2011",80CECDA23826D5CF70D5A22A669C3927D396BAD5,2.2,10
368,topace                          ,"Jun 8, 2011","Oct 2, 2014",08AEAC40F3086E6131B39762A49472A32D4FCE50,2.3,12
369,neonindian                      ,"Jan 10, 2012","Nov 14, 2012",008F33ABA43AAA2D8E2E7FC6C2A25032AF7E67C0,1.9,15
370,novusordo                       ,"Jan 24, 2012","Nov 12, 2014",54CBDB8405A09AAF26196E765B08B6CEB9D5E323,1.3,17
371,elio19                          ,"Mar 2, 2012","Jan 21, 2015",B35A163731584592B07CE21D51BD192C9176B0A9,1.6,21
372,opk                             ,"Jun 5, 2012","Dec 14, 2013",FDCCFADC5215BEAA24636CA9202D2D0FFE792500,2.2,11
373,abrkn                           ,"Oct 7, 2012","Apr 29, 2014",9184ABC7B25EDAEB4D1C6737C73739F294E8EB0E,1.5,15
374,justusranvier                   ,"Feb 10, 2013","Jan 3, 2015",E7AD8215849736736D9E61C42A5FDA70EAD9E623,4.2,12
375,dignork                         ,"Oct 14, 2013","Feb 2, 2016",C3330E595A369D17A9FFFCFE8334BB7B5BDFA126,1.3,17
376,mehanizator                     ,"Feb 15, 2014","Nov 7, 2014",243FA7727EB4FD56C1BBFBD574C17A370ECDD27B,5.5,4
377,jonvaage                        ,"Jun 29, 2014","Oct 25, 2014",57BDC9E1E2A08FC0B1FB9E54AFCDE33F1F2F9BFA,4.4,5
378,prax                            ,"Mar 6, 2011","Jan 1, 2011",05EC22B9A0119189344EF3786FCB388C6281BDB0,1.4,15
379,mrb_                            ,"Apr 6, 2011","Jan 2, 2013",7FF49634F329BCCC3CCDA465EC5AD281C78DC5EC,2.1,10
380,diablo-d3                       ,"Apr 25, 2011","Jun 3, 2013",16D15E73E75E4BF688E4F2A685C235C280C197A4,2.6,9
381,sonata                          ,"May 1, 2011","Jan 1, 2011",74F18408B383C21078B286CB0E0C0E5FD5E3ADFD,1.2,19
382,aaksut                          ,"May 21, 2011","Jan 1, 2011",1FAA3CB1C58333E77474D520B85B93DF8BD4ABDF,1.8,15
383,rockyleal                       ,"May 30, 2011","Aug 30, 2012",E60B0BFA51D2E7590AFA8CCADD687E72063EF7F4,2.6,16
384,haydent                         ,"Jun 3, 2011","Jan 1, 2011",D5D168046D7D7EA367A88139FAC77A5D75B47080,2.6,8
385,wonderbread                     ,"Jun 9, 2011","May 20, 2014",5B0D30A05DCB1226428F6CACC55EF427C62D6699,1.9,11
386,tomasu                          ,"Jun 11, 2011","Jan 1, 2011",F7222DF79A37EB74EAD7569C52F52FBB4C29EA19,5.3,4
387,disq                            ,"Jun 18, 2011","Jul 15, 2012",E22326E1622CD832BF41B23EB525D7E2F780B9A6,7,3
388,ptmhd                           ,"Oct 10, 2011","Nov 20, 2012",3A77F2EFAC9E1303E936A55248EADA12EB7FCE3D,1.5,14
389,justinm001                      ,"Apr 21, 2012","Jul 4, 2014",B97B723F26CADD99F6B805EBC988CD500B56F16E,3,7
390,nushor                          ,"Apr 29, 2012","Jul 30, 2014",BE888E4C88A4C3930E476E404C4371E7C01E4789,1.5,14
391,mollison                        ,"May 8, 2012","Apr 25, 2013",646A1BC54BCD7468A5849A513990452CEFF9727B,2.1,10
